ID_assets,Auditorium,Floor,Room,Type_asset,Id_type,Ordinal_number,Notes,Description,Year,Origin,Status,ATS
A2-03-0302-TB-03,A2,3,302,Desk( 2 seats),TB,3,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0302-TB-04,A2,3,302,Desk( 2 seats),TB,4,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0302-TB-05,A2,3,302,Desk( 2 seats),TB,5,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0302-TB-06,A2,3,302,Desk( 2 seats),TB,6,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100	
A2-03-0302-TB-07,A2,3,302,Desk( 2 seats),TB,7,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0302-TB-08,A2,3,302,Desk( 2 seats),TB,8,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0302-TB-09,A2,3,302,Desk( 2 seats),TB,9,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0302-TB-10,A2,3,302,Desk( 2 seats),TB,10,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0302-TB-11,A2,3,302,Desk( 2 seats),TB,11,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0302-TB-12,A2,3,302,Desk( 2 seats),TB,12,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100	
A2-03-0302-TB-13,A2,3,302,Desk( 2 seats),TB,13,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0302-TB-14,A2,3,302,Desk( 2 seats),TB,14,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0302-TB-15,A2,3,302,Desk( 2 seats),TB,15,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0302-TB-16,A2,3,302,Desk( 2 seats),TB,16,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0302-TB-17,A2,3,302,Desk( 2 seats),TB,17,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100	
A2-03-0302-TB-18,A2,3,302,Desk( 2 seats),TB,18,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0302-TB-19,A2,3,302,Desk( 2 seats),TB,19,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0302-TB-20,A2,3,302,Desk( 2 seats),TB,20,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0302-TB-21,A2,3,302,Desk( 2 seats),TB,21,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0302-TB-22,A2,3,302,Desk( 2 seats),TB,22,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0302-TB-23,A2,3,302,Desk( 2 seats),TB,23,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0302-TB-24,A2,3,302,Desk( 2 seats),TB,24,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0302-TB-25,A2,3,302,Desk( 2 seats),TB,25,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0302-BGV-01,A2,3,302,Lecturer's desk,BGV,1,,Bàn làm việc dành cho giảng viên đặt tại khu vực giảng dạy	 dùng để đặt máy tính	 tài liệu và các thiết bị hỗ trợ giảng dạy.,2022,Việt Nam,Đang hoạt động,100
A2-03-0302-GGV-01,A2,3,302,Lecturer's chair,GGV,1,,Ghế dành cho giảng viên sử dụng tại bàn giảng dạy trong lớp học hoặc phòng họp	 thiết kế phù hợp cho việc làm việc và giảng dạy,2021,Trung Quốc,Đang hoạt động,100	
A2-03-0302-BP-01,A2,3,302,Sliding chalkboard,BP,1,,Bảng viết phấn dạng trượt được lắp đặt trong lớp học	 cho phép di chuyển các bảng để mở rộng không gian viết khi giảng dạy.,2020,Việt Nam,Đang hoạt động,100	
A2-03-0302-TV-01,A2,3,302,Smart TV,TV,1,,Tivi thông minh được sử dụng để trình chiếu nội dung	 hỗ trợ giảng dạy	 hội họp hoặc giải trí thông qua kết nối internet và các thiết bị ngoại vi.,2022,Hàn Quốc,Đang hoạt động,100
A2-03-0302-HDMI-01,A2,3,302,Cable HDMI,HDMI,1,,Cáp HDMI dùng để truyền tín hiệu hình ảnh và âm thanh chất lượng cao giữa các thiết bị như máy tính	 tivi	 máy chiếu hoặc màn hình trình chiếu.,2023,Trung Quốc,Đang sử dụng,100
A2-03-0302-QT-01,A2,3,302,Ceiling fan,QT,1,,Quạt trần được lắp đặt trên trần nhà nhằm tạo luồng gió lưu thông trong phòng	 giúp làm mát và cải thiện không khí trong khu vực sử dụng.,2020,Việt Nam,Đang hoạt động,100	
A2-03-0302-QT-02,A2,3,302,Ceiling fan,QT,2,,Quạt trần được lắp đặt trên trần nhà nhằm tạo luồng gió lưu thông trong phòng	 giúp làm mát và cải thiện không khí trong khu vực sử dụng.,2020,Việt Nam,Đang hoạt động,100	
A2-03-0302-QT-03,A2,3,302,Ceiling fan,QT,3,,Quạt trần được lắp đặt trên trần nhà nhằm tạo luồng gió lưu thông trong phòng	 giúp làm mát và cải thiện không khí trong khu vực sử dụng.,2020,Việt Nam,Đang hoạt động,100	
A2-03-0302-QT-04,A2,3,302,Ceiling fan,QT,4,,Quạt trần được lắp đặt trên trần nhà nhằm tạo luồng gió lưu thông trong phòng	 giúp làm mát và cải thiện không khí trong khu vực sử dụng.,2020,Việt Nam,Đang hoạt động,100	
A2-03-0302-AC-01,A2,3,302,Funiki AC,AC,1,,Máy điều hòa không khí thương hiệu Funiki dùng để làm mát và điều chỉnh nhiệt độ trong phòng	 đảm bảo môi trường làm việc và học tập thoải mái.,2022,Việt Nam,Đang hoạt động,100	
A2-03-0302-AC-02,A2,3,302,Funiki AC,AC,2,,Máy điều hòa không khí thương hiệu Funiki dùng để làm mát và điều chỉnh nhiệt độ trong phòng	 đảm bảo môi trường làm việc và học tập thoải mái.,2022,Việt Nam,Đang hoạt động,100	
A2-03-0303-TB-01,A2,3,303,Desk( 2 seats),TB,1,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0303-TB-02,A2,3,303,Desk( 2 seats),TB,2,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100	
A2-03-0303-TB-03,A2,3,303,Desk( 2 seats),TB,3,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0303-TB-04,A2,3,303,Desk( 2 seats),TB,4,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0303-TB-05,A2,3,303,Desk( 2 seats),TB,5,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0303-TB-06,A2,3,303,Desk( 2 seats),TB,6,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0303-TB-07,A2,3,303,Desk( 2 seats),TB,7,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0303-TB-08,A2,3,303,Desk( 2 seats),TB,8,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0303-TB-09,A2,3,303,Desk( 2 seats),TB,9,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0303-TB-10,A2,3,303,Desk( 2 seats),TB,10,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0303-TB-11,A2,3,303,Desk( 2 seats),TB,11,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0303-TB-12,A2,3,303,Desk( 2 seats),TB,12,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Ngừng sử dụng,100		
A2-03-0303-TB-13,A2,3,303,Desk( 2 seats),TB,13,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Ngừng sử dụng,100		
A2-03-0303-TB-14,A2,3,303,Desk( 2 seats),TB,14,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Ngừng sử dụng,100		
A2-03-0303-TB-15,A2,3,303,Desk( 2 seats),TB,15,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Ngừng sử dụng,100		
A2-03-0303-TB-16,A2,3,303,Desk( 2 seats),TB,16,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Ngừng sử dụng,100		
A2-03-0303-TB-17,A2,3,303,Desk( 2 seats),TB,17,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Ngừng sử dụng,100	
A2-03-0303-TB-18,A2,3,303,Desk( 2 seats),TB,18,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Ngừng sử dụng,100	
A2-03-0303-TB-19,A2,3,303,Desk( 2 seats),TB,19,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Ngừng sử dụng,100		
A2-03-0303-TB-20,A2,3,303,Desk( 2 seats),TB,20,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Ngừng sử dụng,100	
A2-03-0303-TB-21,A2,3,303,Desk( 2 seats),TB,21,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0303-TB-22,A2,3,303,Desk( 2 seats),TB,22,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0303-TB-23,A2,3,303,Desk( 2 seats),TB,23,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0303-TB-24,A2,3,303,Desk( 2 seats),TB,24,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0303-TB-25,A2,3,303,Desk( 2 seats),TB,25,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0303-BGV-01,A2,3,303,Lecturer's desk,BGV,1,,Bàn làm việc dành cho giảng viên đặt tại khu vực giảng dạy	 dùng để đặt máy tính	 tài liệu và các thiết bị hỗ trợ giảng dạy.,2022,Việt Nam,Đang hoạt động,100
A2-03-0303-GGV-01,A2,3,303,Lecturer's chair,GGV,1,,Ghế dành cho giảng viên sử dụng tại bàn giảng dạy trong lớp học hoặc phòng họp	 thiết kế phù hợp cho việc làm việc và giảng dạy,2021,Trung Quốc,Đang hoạt động,100	
A2-03-0303-BP-01,A2,3,303,Sliding chalkboard,BP,1,,Bảng viết phấn dạng trượt được lắp đặt trong lớp học	 cho phép di chuyển các bảng để mở rộng không gian viết khi giảng dạy.,2020,Việt Nam,Đang hoạt động,100
A2-03-0303-TV-01,A2,3,303,Smart TV,TV,1,,Tivi thông minh được sử dụng để trình chiếu nội dung	 hỗ trợ giảng dạy	 hội họp hoặc giải trí thông qua kết nối internet và các thiết bị ngoại vi.,2022,Hàn Quốc,Đang hoạt động,100
A2-03-0303-HDMI-01,A2,3,303,Cable HDMI,HDMI,1,,Cáp HDMI dùng để truyền tín hiệu hình ảnh và âm thanh chất lượng cao giữa các thiết bị như máy tính	 tivi	 máy chiếu hoặc màn hình trình chiếu.,2023,Trung Quốc,Đang sử dụng,100
A2-03-0303-QT-01,A2,3,303,Ceiling fan,QT,1,,Quạt trần được lắp đặt trên trần nhà nhằm tạo luồng gió lưu thông trong phòng	 giúp làm mát và cải thiện không khí trong khu vực sử dụng.,2020,Việt Nam,Đang hoạt động,100	
A2-03-0303-QT-02,A2,3,303,Ceiling fan,QT,2,,Quạt trần được lắp đặt trên trần nhà nhằm tạo luồng gió lưu thông trong phòng	 giúp làm mát và cải thiện không khí trong khu vực sử dụng.,2020,Việt Nam,Đang hoạt động,100	
A2-03-0303-QT-03,A2,3,303,Ceiling fan,QT,3,,Quạt trần được lắp đặt trên trần nhà nhằm tạo luồng gió lưu thông trong phòng	 giúp làm mát và cải thiện không khí trong khu vực sử dụng.,2020,Việt Nam,Đang hoạt động,100	
A2-03-0303-QT-04,A2,3,303,Ceiling fan,QT,4,,Quạt trần được lắp đặt trên trần nhà nhằm tạo luồng gió lưu thông trong phòng	 giúp làm mát và cải thiện không khí trong khu vực sử dụng.,2020,Việt Nam,Đang hoạt động,100	
A2-03-0303-AC-01,A2,3,303,Funiki AC,AC,1,,Máy điều hòa không khí thương hiệu Funiki dùng để làm mát và điều chỉnh nhiệt độ trong phòng	 đảm bảo môi trường làm việc và học tập thoải mái.,2022,Việt Nam,Đang hoạt động,100	
A2-03-0303-AC-02,A2,3,303,Funiki AC,AC,2,,Máy điều hòa không khí thương hiệu Funiki dùng để làm mát và điều chỉnh nhiệt độ trong phòng	 đảm bảo môi trường làm việc và học tập thoải mái.,2022,Việt Nam,Đang hoạt động,100	
A2-03-0304-TB-01,A2,3,304,Desk( 2 seats),TB,1,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0304-TB-02,A2,3,304,Desk( 2 seats),TB,2,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0304-TB-03,A2,3,304,Desk( 2 seats),TB,3,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0304-TB-04,A2,3,304,Desk( 2 seats),TB,4,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0304-TB-05,A2,3,304,Desk( 2 seats),TB,5,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0304-TB-06,A2,3,304,Desk( 2 seats),TB,6,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0304-TB-07,A2,3,304,Desk( 2 seats),TB,7,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0304-TB-08,A2,3,304,Desk( 2 seats),TB,8,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100	
A2-03-0304-TB-09,A2,3,304,Desk( 2 seats),TB,9,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0304-TB-10,A2,3,304,Desk( 2 seats),TB,10,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0304-TB-12,A2,3,304,Desk( 2 seats),TB,12,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100	
A2-03-0304-TB-13,A2,3,304,Desk( 2 seats),TB,13,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0304-TB-14,A2,3,304,Desk( 2 seats),TB,14,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0304-TB-15,A2,3,304,Desk( 2 seats),TB,15,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0304-TB-16,A2,3,304,Desk( 2 seats),TB,16,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0304-TB-17,A2,3,304,Desk( 2 seats),TB,17,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0304-TB-18,A2,3,304,Desk( 2 seats),TB,18,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100	
A2-03-0304-TB-19,A2,3,304,Desk( 2 seats),TB,19,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0304-TB-20,A2,3,304,Desk( 2 seats),TB,20,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0304-TB-21,A2,3,304,Desk( 2 seats),TB,21,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0304-TB-22,A2,3,304,Desk( 2 seats),TB,22,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0304-TB-23,A2,3,304,Desk( 2 seats),TB,23,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0304-TB-24,A2,3,304,Desk( 2 seats),TB,24,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0304-TB-25,A2,3,304,Desk( 2 seats),TB,25,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-03-0304-BGV-01,A2,3,304,Lecturer's desk,BGV,1,,Bàn làm việc dành cho giảng viên đặt tại khu vực giảng dạy	 dùng để đặt máy tính	 tài liệu và các thiết bị hỗ trợ giảng dạy.,2022,Việt Nam,Đang hoạt động,100
A2-03-0304-GGV-01,A2,3,304,Lecturer's chair,GGV,1,,Ghế dành cho giảng viên sử dụng tại bàn giảng dạy trong lớp học hoặc phòng họp	 thiết kế phù hợp cho việc làm việc và giảng dạy,2021,Trung Quốc,Đang hoạt động,100	
A2-03-0304-BP-01,A2,3,304,Sliding chalkboard,BP,1,,Bảng viết phấn dạng trượt được lắp đặt trong lớp học	 cho phép di chuyển các bảng để mở rộng không gian viết khi giảng dạy.,2020,Việt Nam,Đang hoạt động,100	
A2-03-0304-TV-01,A2,3,304,Smart TV,TV,1,,Tivi thông minh được sử dụng để trình chiếu nội dung	 hỗ trợ giảng dạy	 hội họp hoặc giải trí thông qua kết nối internet và các thiết bị ngoại vi.,2022,Hàn Quốc,Đang bảo trì,100
A2-03-0304-HDMI-01,A2,3,304,Cable HDMI,HDMI,1,,Cáp HDMI dùng để truyền tín hiệu hình ảnh và âm thanh chất lượng cao giữa các thiết bị như máy tính	 tivi	 máy chiếu hoặc màn hình trình chiếu.,2023,Trung Quốc,Đang sử dụng,100
A2-03-0304-QT-01,A2,3,304,Ceiling fan,QT,1,,Quạt trần được lắp đặt trên trần nhà nhằm tạo luồng gió lưu thông trong phòng	 giúp làm mát và cải thiện không khí trong khu vực sử dụng.,2020,Việt Nam,Đang hoạt động,100	
A2-03-0304-QT-02,A2,3,304,Ceiling fan,QT,2,,Quạt trần được lắp đặt trên trần nhà nhằm tạo luồng gió lưu thông trong phòng	 giúp làm mát và cải thiện không khí trong khu vực sử dụng.,2020,Việt Nam,Đang hoạt động,100	
A2-03-0304-QT-03,A2,3,304,Ceiling fan,QT,3,,Quạt trần được lắp đặt trên trần nhà nhằm tạo luồng gió lưu thông trong phòng	 giúp làm mát và cải thiện không khí trong khu vực sử dụng.,2020,Việt Nam,Đang hoạt động,100	
A2-03-0304-QT-04,A2,3,304,Ceiling fan,QT,4,,Quạt trần được lắp đặt trên trần nhà nhằm tạo luồng gió lưu thông trong phòng	 giúp làm mát và cải thiện không khí trong khu vực sử dụng.,2020,Việt Nam,Ngừng sử dụng,100	
A2-03-0304-AC-01,A2,3,304,Funiki AC,AC,1,,Máy điều hòa không khí thương hiệu Funiki dùng để làm mát và điều chỉnh nhiệt độ trong phòng	 đảm bảo môi trường làm việc và học tập thoải mái.,2022,Việt Nam,Đang hoạt động,100	
A2-03-0304-AC-02,A2,3,304,Funiki AC,AC,2,,Máy điều hòa không khí thương hiệu Funiki dùng để làm mát và điều chỉnh nhiệt độ trong phòng	 đảm bảo môi trường làm việc và học tập thoải mái.,2022,Việt Nam,Đang hoạt động,100	
A2-04-0401-TB-01,A2,4,401,Desk( 2 seats),TB,1,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-04-0401-TB-02,A2,4,401,Desk( 2 seats),TB,2,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
A2-04-0401-TB-03,A2,4,401,Desk( 2 seats),TB,3,,Bàn học dành cho 2 sinh viên sử dụng trong phòng học. Bàn được bố trí cố định theo hàng để phục vụ hoạt động giảng dạy và học tập.,2021,Việt Nam,Đang hoạt động,100		
